colour	x	xend	y	yend	tooltip	showSelected	showSelected2
#CD6839	0.395905621096461	0.395905621096461	0.113030303030303	0.0454545454545455	LG04-4717	Chr19	LG04-4717
#8B0A50	0.403616315830056	0.403616315830056	0.112727272727273	0.0454545454545455	York	Chr19	York
#EE9A49	0.411327010563652	0.411327010563652	0.112424242424242	0.0454545454545455	Cook	Chr19	Cook
#EE799F	0.419037705297247	0.419037705297247	0.112121212121212	0.0454545454545455	5M20-2-5-2	Chr19	5M20-2-5-2
#E066FF	0.426748400030843	0.426748400030843	0.112121212121212	0.0454545454545455	TN05-3027	Chr19	TN05-3027
#CD3333	0.434459094764438	0.434459094764438	0.111515151515152	0.0454545454545455	Hutcheson	Chr19	Hutcheson
#54FF9F	0.442169789498034	0.442169789498034	0.111515151515152	0.0454545454545455	Tracy	Chr19	Tracy
#483D8B	0.449880484231629	0.449880484231629	0.111212121212121	0.0454545454545455	LG03-2979	Chr19	LG03-2979
#4169E1	0.457591178965225	0.457591178965225	0.111212121212121	0.0454545454545455	Ralsoy	Chr19	Ralsoy
#EE9572	0.46530187369882	0.46530187369882	0.11	0.0454545454545455	Ford	Chr19	Ford
#CD6090	0.473012568432416	0.473012568432416	0.11	0.0454545454545455	Gasoy 17	Chr19	Gasoy 17
#A2CD5A	0.480723263166011	0.480723263166011	0.109393939393939	0.0454545454545455	PI 88.788	Chr19	PI 88.788
#F4A460	0.488433957899607	0.488433957899607	0.108484848484848	0.0454545454545455	Lawrence	Chr19	Lawrence
#CD6600	0.496144652633202	0.496144652633202	0.108484848484848	0.0454545454545455	Pickett	Chr19	Pickett
#CD2990	0.503855347366798	0.503855347366798	0.107878787878788	0.0454545454545455	NC Raleigh	Chr19	NC Raleigh
#CD5B45	0.511566042100393	0.511566042100393	0.107878787878788	0.0454545454545455	Ransom	Chr19	Ransom
#00FFFF	0.519276736833989	0.519276736833989	0.107878787878788	0.0454545454545455	S06-130640-2	Chr19	S06-130640-2
#5D478B	0.526987431567584	0.526987431567584	0.107575757575758	0.0454545454545455	Bragg	Chr19	Bragg
#CD1076	0.53469812630118	0.53469812630118	0.107575757575758	0.0454545454545455	Braxton	Chr19	Braxton
#8B475D	0.542408821034775	0.542408821034775	0.106969696969697	0.0454545454545455	Dunfield	Chr19	Dunfield
#CD96CD	0.550119515768371	0.550119515768371	0.106969696969697	0.0454545454545455	Hill	Chr19	Hill
#00CD66	0.557830210501966	0.557830210501966	0.106363636363636	0.0454545454545455	5601T	Chr19	5601T
#8DB6CD	0.565540905235562	0.565540905235562	0.106363636363636	0.0454545454545455	Dillon	Chr19	Dillon
#FF4500	0.573251599969157	0.573251599969157	0.106363636363636	0.0454545454545455	LG05-4292	Chr19	LG05-4292
#8FBC8F	0.580962294702753	0.580962294702753	0.106363636363636	0.0454545454545455	Perry	Chr19	Perry
#87CEFA	0.588672989436348	0.588672989436348	0.105454545454545	0.0454545454545455	Brim	Chr19	Brim
#EEB4B4	0.596383684169944	0.596383684169944	0.105454545454545	0.0454545454545455	Forrest	Chr19	Forrest
#CD69C9	0.604094378903539	0.604094378903539	0.104848484848485	0.0454545454545455	Centennial	Chr19	Centennial
#CD3700	0.611805073637135	0.611805073637135	0.104242424242424	0.0454545454545455	PI437169B	Chr19	PI437169B
#D2B48C	0.61951576837073	0.61951576837073	0.103939393939394	0.0454545454545455	Haberlandt	Chr19	Haberlandt
#9932CC	0.627226463104326	0.627226463104326	0.103939393939394	0.0454545454545455	Young	Chr19	Young
#4876FF	0.634937157837921	0.634937157837921	0.101515151515152	0.0454545454545455	Harcor	Chr19	Harcor
#96CDCD	0.642647852571517	0.642647852571517	0.101212121212121	0.0454545454545455	PI398881	Chr19	PI398881
#FF6A6A	0.650358547305112	0.650358547305112	0.100909090909091	0.0454545454545455	Clemson	Chr19	Clemson
#CD853F	0.658069242038708	0.658069242038708	0.10030303030303	0.0454545454545455	Amcor	Chr19	Amcor
#FA8072	0.665779936772303	0.665779936772303	0.1	0.0454545454545455	LD00-3309	Chr19	LD00-3309
#EE1289	0.673490631505899	0.673490631505899	0.0996969696969697	0.0454545454545455	Holladay	Chr19	Holladay
#66CDAA	0.681201326239494	0.681201326239494	0.0993939393939394	0.0454545454545455	A3127	Chr19	A3127
#CDC1C5	0.68891202097309	0.68891202097309	0.0990909090909091	0.0454545454545455	Kent	Chr19	Kent
#63B8FF	0.696622715706685	0.696622715706685	0.0990909090909091	0.0454545454545455	NC Roy	Chr19	NC Roy
#EE8262	0.704333410440281	0.704333410440281	0.0984848484848485	0.0454545454545455	4J105-3-4	Chr19	4J105-3-4
#BCEE68	0.712044105173876	0.712044105173876	0.096969696969697	0.0454545454545455	PI427136	Chr19	PI427136
#8B5A00	0.719754799907472	0.719754799907472	0.0945454545454545	0.0454545454545455	Mandarin	Chr19	Mandarin
#CAFF70	0.727465494641067	0.727465494641067	0.0942424242424242	0.0454545454545455	Mukden	Chr19	Mukden
#1E90FF	0.735176189374663	0.735176189374663	0.0933333333333333	0.0454545454545455	Cumberland	Chr19	Cumberland
#458B74	0.742886884108258	0.742886884108258	0.0933333333333333	0.0454545454545455	Douglas	Chr19	Douglas
#836FFF	0.750597578841854	0.750597578841854	0.0927272727272727	0.0454545454545455	LG03-3191	Chr19	LG03-3191
#A0522D	0.758308273575449	0.758308273575449	0.0927272727272727	0.0454545454545455	PI404188A	Chr19	PI404188A
#B23AEE	0.766018968309045	0.766018968309045	0.0924242424242424	0.0454545454545455	IA3023	Chr19	IA3023
#8A2BE2	0.77372966304264	0.77372966304264	0.0915151515151515	0.0454545454545455	Corsoy	Chr19	Corsoy
#76EEC6	0.781440357776236	0.781440357776236	0.0912121212121212	0.0454545454545455	Adams	Chr19	Adams
#4F94CD	0.789151052509831	0.789151052509831	0.0909090909090909	0.0454545454545455	Zane	Chr19	Zane
#2E8B57	0.796861747243427	0.796861747243427	0.0896969696969697	0.0454545454545455	Blackhawk	Chr19	Blackhawk
#A020F0	0.804572441977022	0.804572441977022	0.0893939393939394	0.0454545454545455	PI518751	Chr19	PI518751
#4682B4	0.812283136710618	0.812283136710618	0.0872727272727273	0.0454545454545455	Pella	Chr19	Pella
#9ACD32	0.819993831444213	0.819993831444213	0.0857575757575758	0.0454545454545455	Beeson	Chr19	Beeson
#00BFFF	0.827704526177809	0.827704526177809	0.0854545454545454	0.0454545454545455	Amsoy	Chr19	Amsoy
#6B8E23	0.835415220911404	0.835415220911404	0.0848484848484849	0.0454545454545455	Merit	Chr19	Merit
#3A5FCD	0.843125915645	0.843125915645	0.0836363636363636	0.0454545454545455	Bonus	Chr19	Bonus
#A2B5CD	0.850836610378595	0.850836610378595	0.0827272727272727	0.0454545454545455	Chippewa	Chr19	Chippewa
#43CD80	0.858547305112191	0.858547305112191	0.0827272727272727	0.0454545454545455	Illini	Chr19	Illini
#EE30A7	0.866257999845786	0.866257999845786	0.08	0.0454545454545455	A.K. (Harrow)	Chr19	A.K. (Harrow)
#E9967A	0.873968694579382	0.873968694579382	0.08	0.0454545454545455	Calland	Chr19	Calland
#EE7AE9	0.881679389312977	0.881679389312977	0.0778787878787879	0.0454545454545455	Anderson	Chr19	Anderson
#8B4789	0.889390084046573	0.889390084046573	0.0760606060606061	0.0454545454545455	S-100	Chr19	S-100
#CD919E	0.897100778780168	0.897100778780168	0.0754545454545455	0.0454545454545455	Williams 82	Chr19	Williams 82
#FFA07A	0.904811473513764	0.904811473513764	0.0751515151515151	0.0454545454545455	Wayne	Chr19	Wayne
#AB82FF	0.912522168247359	0.912522168247359	0.0736363636363636	0.0454545454545455	Oakland	Chr19	Oakland
#6E8B3D	0.920232862980955	0.920232862980955	0.0733333333333333	0.0454545454545455	Williams	Chr19	Williams
#698B22	0.92794355771455	0.92794355771455	0.0696969696969697	0.0454545454545455	Lincoln	Chr19	Lincoln
#FF0000	0.935654252448146	0.935654252448146	0.0693939393939394	0.0454545454545455	Woodworth	Chr19	Woodworth
#00FF7F	0.943364947181741	0.943364947181741	0.0684848484848485	0.0454545454545455	Clark	Chr19	Clark
#FF6EB4	0.951075641915337	0.951075641915337	0.0672727272727273	0.0454545454545455	Shelby	Chr19	Shelby
#C71585	0.0489243580846634	0.0489243580846634	0.482727272727273	0.0454545454545455	Magellan	Chr20	Magellan
#CD8500	0.0566350528182589	0.0566350528182589	0.402424242424242	0.0454545454545455	LD02-9050	Chr20	LD02-9050
#FFA54F	0.0643457475518544	0.0643457475518544	0.358181818181818	0.0454545454545455	S06-13640	Chr20	S06-13640
#00E5EE	0.0720564422854499	0.0720564422854499	0.32	0.0454545454545455	Maverick	Chr20	Maverick
#EE3B3B	0.0797671370190454	0.0797671370190454	0.278787878787879	0.0454545454545455	LG97-7012	Chr20	LG97-7012
#00868B	0.0874778317526409	0.0874778317526409	0.258484848484848	0.0454545454545455	LG98-1605	Chr20	LG98-1605
#20B2AA	0.0951885264862364	0.0951885264862364	0.210909090909091	0.0454545454545455	Skylla	Chr20	Skylla
#668B8B	0.102899221219832	0.102899221219832	0.192121212121212	0.0454545454545455	LD01-5907	Chr20	LD01-5907
#B3EE3A	0.110609915953427	0.110609915953427	0.188484848484848	0.0454545454545455	LG90-2550	Chr20	LG90-2550
#CD00CD	0.118320610687023	0.118320610687023	0.186666666666667	0.0454545454545455	LG94-1128	Chr20	LG94-1128
#00FF00	0.126031305420618	0.126031305420618	0.181818181818182	0.0454545454545455	NE3001	Chr20	NE3001
#6CA6CD	0.133742000154214	0.133742000154214	0.174545454545455	0.0454545454545455	LG04-6000	Chr20	LG04-6000
#DEB887	0.141452694887809	0.141452694887809	0.160606060606061	0.0454545454545455	LG00-3372	Chr20	LG00-3372
#556B2F	0.149163389621405	0.149163389621405	0.155151515151515	0.0454545454545455	LD02-4485	Chr20	LD02-4485
#EE00EE	0.156874084355	0.156874084355	0.137878787878788	0.0454545454545455	LG94-1906	Chr20	LG94-1906
#8B2252	0.164584779088596	0.164584779088596	0.116969696969697	0.0454545454545455	CL0J173-6-8	Chr20	CL0J173-6-8
#EEC591	0.172295473822191	0.172295473822191	0.114242424242424	0.0454545454545455	PI574486	Chr20	PI574486
#BF3EFF	0.180006168555787	0.180006168555787	0.113939393939394	0.0454545454545455	PI507681B	Chr20	PI507681B
#DB7093	0.187716863289382	0.187716863289382	0.113333333333333	0.0454545454545455	Lee	Chr20	Lee
#CD6839	0.195427558022978	0.195427558022978	0.110606060606061	0.0454545454545455	LG04-4717	Chr20	LG04-4717
#FF3E96	0.203138252756573	0.203138252756573	0.108787878787879	0.0454545454545455	CL0J095-4-6	Chr20	CL0J095-4-6
#EEA2AD	0.210848947490169	0.210848947490169	0.101212121212121	0.0454545454545455	PI561370	Chr20	PI561370
#9B30FF	0.218559642223764	0.218559642223764	0.100909090909091	0.0454545454545455	LG05-4317	Chr20	LG05-4317
#FF7F24	0.22627033695736	0.22627033695736	0.100909090909091	0.0454545454545455	Prohio	Chr20	Prohio
#A2CD5A	0.233981031690955	0.233981031690955	0.096969696969697	0.0454545454545455	PI 88.788	Chr20	PI 88.788
#9A32CD	0.241691726424551	0.241691726424551	0.0945454545454545	0.0454545454545455	Hagood	Chr20	Hagood
#FA8072	0.249402421158146	0.249402421158146	0.0939393939393939	0.0454545454545455	LD00-3309	Chr20	LD00-3309
#CD3700	0.257113115891742	0.257113115891742	0.093030303030303	0.0454545454545455	PI437169B	Chr20	PI437169B
#EE799F	0.264823810625337	0.264823810625337	0.0924242424242424	0.0454545454545455	5M20-2-5-2	Chr20	5M20-2-5-2
#00688B	0.272534505358933	0.272534505358933	0.0924242424242424	0.0454545454545455	Essex	Chr20	Essex
#EE9572	0.280245200092528	0.280245200092528	0.0924242424242424	0.0454545454545455	Ford	Chr20	Ford
#48D1CC	0.287955894826124	0.287955894826124	0.0918181818181818	0.0454545454545455	LG05-4464	Chr20	LG05-4464
#483D8B	0.295666589559719	0.295666589559719	0.0887878787878788	0.0454545454545455	LG03-2979	Chr20	LG03-2979
#00CDCD	0.303377284293315	0.303377284293315	0.0875757575757576	0.0454545454545455	HS6-3976	Chr20	HS6-3976
#EE3A8C	0.31108797902691	0.31108797902691	0.0860606060606061	0.0454545454545455	Hawkeye	Chr20	Hawkeye
#6495ED	0.318798673760506	0.318798673760506	0.0860606060606061	0.0454545454545455	LG05-4832	Chr20	LG05-4832
#A020F0	0.326509368494101	0.326509368494101	0.0860606060606061	0.0454545454545455	PI518751	Chr20	PI518751
#E066FF	0.334220063227697	0.334220063227697	0.0860606060606061	0.0454545454545455	TN05-3027	Chr20	TN05-3027
#36648B	0.341930757961292	0.341930757961292	0.0857575757575758	0.0454545454545455	Harosoy	Chr20	Harosoy
#CD7054	0.349641452694888	0.349641452694888	0.0854545454545454	0.0454545454545455	LG92-1255	Chr20	LG92-1255
#551A8B	0.357352147428483	0.357352147428483	0.0854545454545454	0.0454545454545455	PI 180.501	Chr20	PI 180.501
#607B8B	0.365062842162079	0.365062842162079	0.0833333333333333	0.0454545454545455	CNS	Chr20	CNS
#96CDCD	0.372773536895674	0.372773536895674	0.0818181818181818	0.0454545454545455	PI398881	Chr20	PI398881
#D2691E	0.38048423162927	0.38048423162927	0.0809090909090909	0.0454545454545455	Richland	Chr20	Richland
#3A5FCD	0.388194926362865	0.388194926362865	0.0803030303030303	0.0454545454545455	Bonus	Chr20	Bonus
#2E8B57	0.395905621096461	0.395905621096461	0.0796969696969697	0.0454545454545455	Blackhawk	Chr20	Blackhawk
#8B475D	0.403616315830056	0.403616315830056	0.0796969696969697	0.0454545454545455	Dunfield	Chr20	Dunfield
#CAFF70	0.411327010563652	0.411327010563652	0.0787878787878788	0.0454545454545455	Mukden	Chr20	Mukden
#F4A460	0.419037705297247	0.419037705297247	0.0784848484848485	0.0454545454545455	Lawrence	Chr20	Lawrence
#0000FF	0.426748400030843	0.426748400030843	0.0754545454545455	0.0454545454545455	Dorman	Chr20	Dorman
#4876FF	0.434459094764438	0.434459094764438	0.0751515151515151	0.0454545454545455	Harcor	Chr20	Harcor
#FF4500	0.442169789498034	0.442169789498034	0.0748484848484848	0.0454545454545455	LG05-4292	Chr20	LG05-4292
#6B8E23	0.449880484231629	0.449880484231629	0.0745454545454545	0.0454545454545455	Merit	Chr20	Merit
#CD1076	0.457591178965225	0.457591178965225	0.0736363636363636	0.0454545454545455	Braxton	Chr20	Braxton
#CD6090	0.46530187369882	0.46530187369882	0.0733333333333333	0.0454545454545455	Gasoy 17	Chr20	Gasoy 17
#B22222	0.473012568432416	0.473012568432416	0.073030303030303	0.0454545454545455	Jackson	Chr20	Jackson
#FF6A6A	0.480723263166011	0.480723263166011	0.0724242424242424	0.0454545454545455	Clemson	Chr20	Clemson
#7A67EE	0.488433957899607	0.488433957899607	0.0712121212121212	0.0454545454545455	Ogden	Chr20	Ogden
#9ACD32	0.496144652633202	0.496144652633202	0.0709090909090909	0.0454545454545455	Beeson	Chr20	Beeson
#CD5555	0.503855347366798	0.503855347366798	0.0709090909090909	0.0454545454545455	Kanro	Chr20	Kanro
#CD96CD	0.511566042100393	0.511566042100393	0.0706060606060606	0.0454545454545455	Hill	Chr20	Hill
#8A2BE2	0.519276736833989	0.519276736833989	0.0703030303030303	0.0454545454545455	Corsoy	Chr20	Corsoy
#EEB4B4	0.526987431567584	0.526987431567584	0.0696969696969697	0.0454545454545455	Forrest	Chr20	Forrest
#8FBC8F	0.53469812630118	0.53469812630118	0.0693939393939394	0.0454545454545455	Perry	Chr20	Perry
#9AC0CD	0.542408821034775	0.542408821034775	0.0684848484848485	0.0454545454545455	Capital	Chr20	Capital
#1E90FF	0.550119515768371	0.550119515768371	0.0684848484848485	0.0454545454545455	Cumberland	Chr20	Cumberland
#A0522D	0.557830210501966	0.557830210501966	0.0681818181818182	0.0454545454545455	PI404188A	Chr20	PI404188A
#8B0A50	0.565540905235562	0.565540905235562	0.0681818181818182	0.0454545454545455	York	Chr20	York
#FF7F00	0.573251599969157	0.573251599969157	0.0672727272727273	0.0454545454545455	Hood	Chr20	Hood
#CD2990	0.580962294702753	0.580962294702753	0.066969696969697	0.0454545454545455	NC Raleigh	Chr20	NC Raleigh
#CD69C9	0.588672989436348	0.588672989436348	0.0666666666666667	0.0454545454545455	Centennial	Chr20	Centennial
#458B74	0.596383684169944	0.596383684169944	0.0666666666666667	0.0454545454545455	Douglas	Chr20	Douglas
#698B69	0.604094378903539	0.604094378903539	0.0666666666666667	0.0454545454545455	Tokyo	Chr20	Tokyo
#CD3333	0.611805073637135	0.611805073637135	0.0663636363636364	0.0454545454545455	Hutcheson	Chr20	Hutcheson
#A2B5CD	0.61951576837073	0.61951576837073	0.0654545454545455	0.0454545454545455	Chippewa	Chr20	Chippewa
#8B5A00	0.627226463104326	0.627226463104326	0.0654545454545455	0.0454545454545455	Mandarin	Chr20	Mandarin
#FFA500	0.634937157837921	0.634937157837921	0.0654545454545455	0.0454545454545455	U03-100612	Chr20	U03-100612
#EE8262	0.642647852571517	0.642647852571517	0.0648484848484848	0.0454545454545455	4J105-3-4	Chr20	4J105-3-4
#EE1289	0.650358547305112	0.650358547305112	0.0648484848484848	0.0454545454545455	Holladay	Chr20	Holladay
#BCEE68	0.658069242038708	0.658069242038708	0.0648484848484848	0.0454545454545455	PI427136	Chr20	PI427136
#7D26CD	0.665779936772303	0.665779936772303	0.0648484848484848	0.0454545454545455	Roanoke	Chr20	Roanoke
#CD6600	0.673490631505899	0.673490631505899	0.0645454545454545	0.0454545454545455	Pickett	Chr20	Pickett
#8B4789	0.681201326239494	0.681201326239494	0.0645454545454545	0.0454545454545455	S-100	Chr20	S-100
#E9967A	0.68891202097309	0.68891202097309	0.0636363636363636	0.0454545454545455	Calland	Chr20	Calland
#63B8FF	0.696622715706685	0.696622715706685	0.0633333333333333	0.0454545454545455	NC Roy	Chr20	NC Roy
#54FF9F	0.704333410440281	0.704333410440281	0.063030303030303	0.0454545454545455	Tracy	Chr20	Tracy
#5D478B	0.712044105173876	0.712044105173876	0.0627272727272727	0.0454545454545455	Bragg	Chr20	Bragg
#EE9A49	0.719754799907472	0.719754799907472	0.0627272727272727	0.0454545454545455	Cook	Chr20	Cook
#8DB6CD	0.727465494641067	0.727465494641067	0.0624242424242424	0.0454545454545455	Dillon	Chr20	Dillon
#D2B48C	0.735176189374663	0.735176189374663	0.0624242424242424	0.0454545454545455	Haberlandt	Chr20	Haberlandt
#836FFF	0.742886884108258	0.742886884108258	0.0624242424242424	0.0454545454545455	LG03-3191	Chr20	LG03-3191
#4169E1	0.750597578841854	0.750597578841854	0.0621212121212121	0.0454545454545455	Ralsoy	Chr20	Ralsoy
#00EEEE	0.758308273575449	0.758308273575449	0.0618181818181818	0.0454545454545455	Volstate	Chr20	Volstate
#CD853F	0.766018968309045	0.766018968309045	0.0612121212121212	0.0454545454545455	Amcor	Chr20	Amcor
#87CEFA	0.77372966304264	0.77372966304264	0.0609090909090909	0.0454545454545455	Brim	Chr20	Brim
#CD5B45	0.781440357776236	0.781440357776236	0.0603030303030303	0.0454545454545455	Ransom	Chr20	Ransom
#00F5FF	0.789151052509831	0.789151052509831	0.06	0.0454545454545455	Davis	Chr20	Davis
#9932CC	0.796861747243427	0.796861747243427	0.06	0.0454545454545455	Young	Chr20	Young
#EE7AE9	0.804572441977022	0.804572441977022	0.0596969696969697	0.0454545454545455	Anderson	Chr20	Anderson
#00CD66	0.812283136710618	0.812283136710618	0.0590909090909091	0.0454545454545455	5601T	Chr20	5601T
#CDC1C5	0.819993831444213	0.819993831444213	0.0578787878787879	0.0454545454545455	Kent	Chr20	Kent
#43CD80	0.827704526177809	0.827704526177809	0.0572727272727273	0.0454545454545455	Illini	Chr20	Illini
#4F94CD	0.835415220911404	0.835415220911404	0.0572727272727273	0.0454545454545455	Zane	Chr20	Zane
#66CDAA	0.843125915645	0.843125915645	0.0566666666666667	0.0454545454545455	A3127	Chr20	A3127
#EE30A7	0.850836610378595	0.850836610378595	0.0566666666666667	0.0454545454545455	A.K. (Harrow)	Chr20	A.K. (Harrow)
#B23AEE	0.858547305112191	0.858547305112191	0.0557575757575758	0.0454545454545455	IA3023	Chr20	IA3023
#00FFFF	0.866257999845786	0.866257999845786	0.0551515151515152	0.0454545454545455	S06-130640-2	Chr20	S06-130640-2
#00BFFF	0.873968694579382	0.873968694579382	0.0548484848484848	0.0454545454545455	Amsoy	Chr20	Amsoy
#AB82FF	0.881679389312977	0.881679389312977	0.0545454545454545	0.0454545454545455	Oakland	Chr20	Oakland
#FFA07A	0.889390084046573	0.889390084046573	0.0524242424242424	0.0454545454545455	Wayne	Chr20	Wayne
#6E8B3D	0.897100778780168	0.897100778780168	0.0524242424242424	0.0454545454545455	Williams	Chr20	Williams
#FF0000	0.904811473513764	0.904811473513764	0.0524242424242424	0.0454545454545455	Woodworth	Chr20	Woodworth
#698B22	0.912522168247359	0.912522168247359	0.0518181818181818	0.0454545454545455	Lincoln	Chr20	Lincoln
#CD919E	0.920232862980955	0.920232862980955	0.0518181818181818	0.0454545454545455	Williams 82	Chr20	Williams 82
#76EEC6	0.92794355771455	0.92794355771455	0.0515151515151515	0.0454545454545455	Adams	Chr20	Adams
